,Ingredient,Category
43, 감자 큰거 한개      감자 중간    개 튀김가루      소금 조금,Japanese
44, 적양배추      버터     소금     식초     설탕     후춧가루  꼬집,Japanese
45, 달걀  개 다시마물       새우  마리 당근  조각 맛살  조각 표고버섯  조각 쪽파 또는 부추 조금,Japanese
46, 감자  개 소고기 다짐육     당근     간장  스푼 굴소스  스푼 다시마육수    컵 다진마늘  스푼 맛술  스푼 황설탕  스푼 식초  티스푼 참기름 약간 깨 약간 후추 약간,Japanese
47, 연어 회  줌 야채  줌 채 썬 양파 약간 날치알  큰술 채 썬 마늘    개분 채 썬 김 약간,Japanese
48, 계란  개 우유       밀가루     소금      바닐라익스트랙     ,Japanese
49, 달걀  개 멸치육수      참기름 약간,Japanese
50, 밥  공기 육수    간장    올리고당    설탕    양파     후추 약간 들기름    달갈 노른자  개,Japanese
51, 밥  인분 계란  개 김밥김  장 생와사비 약간 슬라이스햄  장 식용유 약간,Japanese
52, 계란  개 새우젓  수저 우유  큰술 청주  수저 설탕  작은술,Japanese
53, 버섯 선택 소금 후추 바질페스토  큰술 발사믹드레싱,Japanese
54, 훈제오리    그램 삶은감자  개 양파    개 마늘  개 소금 후추 올리브오일 부추 파마산치즈,Japanese
55,,Japanese
56, 양배추    통 사과    개 진간장  스푼 설탕  스푼 올리고당    스푼 레몬즙  스푼 참기름    스푼 플레인요거트  스푼,Japanese
57, 바나나      설탕      식초       후춧가루 약간 물       수삼  뿌리 황기  뿌리,Japanese
58, 우동사리  개      베이컨  줄 당근     양배추     대파     식용유  큰술 양파    개 마요네즈 적당량 계란 노른자  개 가쓰오부시  꼬집 청경채  개,Japanese
59, 톳      당근    개 식용유     소금  꼬집 설탕     청주     물       올리고당     간장    ,Japanese
60, 두부    모 소금  꼬집 후춧가루  꼬집 새송이버섯  개 물엿     맛술     간장       전분가루      식용유       가츠오부시   ,Japanese
61, 연두부  모 무     다시마 작은것  장 김 실파 가쓰오부시    컵 물    컵 식용유,Japanese
62, 삼겹살      밥  공기 양파  개 달걀 노른자  개 쪽파  뿌리 파 뿌리  대 생강 약간,Japanese
63, 도미 머리  개 무    개 청양고추  개 생강  개 표고버섯  개,Japanese
64, 양배추 소금 양배추의   ,Japanese
65, 진간장    설탕     소금     미원     홍고추  개 마늘     생강     정종      미림     ,Japanese
66, 통조림 스위트콘      피망 또는 파프리카     양파     소금    큰술 설탕    큰술 마요네즈 버터    큰술 후추 모짜렐라 치즈 파슬리,Japanese
67, 옥수수가루  종이컵 옥수수통조림  큰술 굵은소금  티스푼 달걀  개 양파    개 버터  큰술 다진마늘  티스푼 슬라이스치즈  장 모짜렐라치즈  줌 파슬리가루 톡톡톡,Japanese
68, 무    통 간장    컵 설탕    컵 대파  줄 청양고추  개 물  컵,Japanese
69, 무    개 설탕    컵 간장    컵 대파  개 청양고추  개 다진생강      무순 가쓰오부시  줌 물,Japanese
70, 파스타면 누들  인분 바질페스토      살라미 햄 적당량 파프리카  개 토마토  개 양파 작은거  개 사과  개 계란  알 로메인 상추  개 궈다 치즈  치즈종류 무관  소금 올리브유,Japanese
71, 밥  공기 계란  개 오이  개 소고기      간장    고춧가루    설탕    통깨    식초   ,Japanese
72, 우동면  봉 새우  마리 당근     개 고구마     대파  대 양파    대 꽃 어묵  덩어리 실파  뿌리 생강     생표고버섯    개 애호박     개 다시마  장 가쓰오부시    ,Japanese
73, 현미 밥      게맛살     참치통조림      파프리카    개 오이  개 마요네즈    머스터드소스    큰술 굵은소금   ,Japanese
74, 당근    개 오뎅  장 표고버섯  개,Japanese
75, 계란  개       소금  작은술 가쓰오부시  줌 다시마 조각  장 소금  꼬집 일식 계란 간장 없으면 일반 간장   스푼 칵테일 새우  조각 표고버섯  조각,Japanese
76, 마 오이 채 김 밥,Japanese
77, 밥  공기 계란  개 마른김  장 물   ,Japanese
78,,Japanese
79, 닭고기 순살       튀김가루 혹은 박력분   큰술 다진마늘  작은술 다진생강  작은술 후추 조금,Japanese
80, 달걀  개 육수       국간장      소금  꼬집 맛술     ,Japanese
81, 딸기   개 레몬  개 식초       설탕      ,Japanese
82, 당근,Japanese
83, 사과    개 레몬즙    식초    파인애플  쪽 마늘  톨 양파    개 미림    물       간장       설탕   ,Japanese
84, 손질한 새우   마리 정도 밥  공기 깨소금 참기름 진간장 식초 약간,Japanese
85, 불린쌀  컵 당근     유부  장 쯔유    참기름  새우 표고버섯 찐어묵 브로컬리 쑥갓,Japanese
86, 달걀  개 혼다시    소금      뜨거운물    찬물  컵 식용유 약간 깨 조금,Japanese
87, 설탕    과일  개,Japanese
88, 표고  개 죽순 편썰어  개 당근    개 무    개 계란  개 배추  잎 쑥갓  줄기 파  줄기 다시마       장 가쓰오부시  줌,Japanese
89, 참치      김   장 내외 생강  쪽 고추냉이 와사비  적당량,Japanese
90, 당근    개,Japanese
91, 닭가슴살  개 타르타르 소스    양배추    개 달걀  개 청양고추  개 생략가능 ,Japanese
92, 달걀  개 은행  알 밤  개 어묵  쪽 새우  마리 표고버섯    쪽 쑥갓 적당량,Japanese
93, 쯔유    컵 물      컵 돈까스  쪽 양배추    통 양파    개 밥 적당량,Japanese
94, 잔멸치 또는 건새우    줌 물    컵 맛술 간장의반 생강가루      설탕      식초    방울 쪽파 또는 채썬파  줌,Japanese
95, 밥  공기 김  장 동치미 무  개 당근  개 달걀  개 우엉 시금치나물 깨소금 참기름 소금 식초 설탕 가쓰오부시 마요네즈 약간,Japanese
96, 돼지고기      가지     개 잘게 썰은 생강  작은스푼 요리술  작은스푼 설탕      큰스푼,Japanese
97, 달걀  개 흰후추 약간 연유    소금    무순  팩 오이  개 아보카도  개 날치알      맛간장    와사비 조금,Japanese
98, 계란  알 소금 또는 간장  약간 다시마 우린물 계란양만큼,Japanese
99, 꽈리고추     홍고추  개 식용유 약간 황설탕  스푼 생강술  티스푼 다진마늘    스푼 식초  티스푼 소금 약간 후추 약간 물    컵,Japanese
100, 어묵  봉 무 당근 쪽파 팽이버섯    봉 표고버섯  개 계란  개 곤약,Japanese
101, 계란   개 다진당근 다진부추 가쓰오부시,Japanese
102, 치자  개 계란노른자  개 얼음물 식용유 양파     대파  뿌리 참기름 새우 연근 고구마 당근 깻잎,Japanese
103, 무    토막 다시마  쪽 청양고추  개 생강 약간 통후추 약간,Japanese
104, 동원 꽁치캔  통       꽈리고추      줌 청양고추  개 홍고추  개 생강  개 통깨  큰술 식용유  큰술,Japanese
105, 계란  개 다시마 우린물       쑥갓  잎 어묵 찐것   조각,Japanese
106, 닭  마리 뼈를 뺀 무게       튀김용 식용유  통       달걀  개 쪽파  줄기 꽃소금      작은술 쪽파 송송 썬 것  큰술,Japanese
107, 식빵  장 딸기    개 파인애플  조각 오이     개,Japanese
108, 달걀  개 마늘쫑  개 우유       따뜻한물       다시마  장      까나리액젓    큰술 소금 약간 레몬  개,Japanese
109, 계란  개 물  컵 새우젓국물  숟갈,Japanese
110,,Japanese
111,,Japanese
112, 간돼지고기 밀가루 계란 빵가루 후추 돈까스소스,Japanese
113,,Japanese
114, 계란    다시물    밤 은행 잣 어묵,Japanese
115,,Japanese
116, 무우 파프리카 당근 대파,Japanese
117,,Japanese
118, 통깨 김가루 간장 밥,Japanese
119,,Japanese
120,,Japanese
121, 달걀  개 물  컵 다시마           장 다진파 약간,Japanese
122,,Japanese
123,,Japanese
124,,Japanese
