,Ingredient,Category
29, 고슬고슬한 밥      계란  개 당근 조금 대파 조금 미원      소금      후추 살짝 간장 살짝,Chinese
30, 돼지고기      양배추      양파    개 당근    개 대파  줄기 사각어묵  장 떡   개 비엔나 소시지   개 삶은 달걀  개 마늘    분말 짜장가루    물      물       식용유   ,Chinese
31, 두반장        굴소스        맛술        후추 설탕    ,Chinese
32, 갑오징어  마리 새우  마리 돼지고기 채 잡채용     양파    개 대파    대 청경채  포기 당근     브로컬리 줄기    ,Chinese
33, 대하  마리 후추 약간 생강술  티스푼 후추 약간 참기름 약간,Chinese
34, 잡채용 돼지고기      빨강 파프리카  개 노랑 파프리카  개 양파    개 청양고추  개 감자전분가루    숟가락,Chinese
35, 연근  개 대파 채   큰술 생강 슬라이스   조각 건고추 또는 크러쉬드 레드페퍼  큰술 식용유  큰술 소금  작은술 설탕  작은술 식초  작은술,Chinese
36, 칠리오일 밥 돼지고기다짐육 냉동야채 쪽파 마늘 소금 후추 간장 굴소스 참기름,Chinese
37, 가지  개 돼지고기다짐육      양파    개 파프리카    개 청양고추  개 밀가루  공기 튀김가루  공기 식용유  컵 물    컵,Chinese
38, 닭 다리살      후추      술    우유 혹은 플레인 요구르트    전분    고추기름    참기름    양상추    ,Chinese
39, 돼지고기 통 삼겹살  근 커피      생강 가루      된장      고기 삶은 육수        청양고추  개,Chinese
40, 레시피마다달라요 ,Chinese
41, 대파    대 당근    개 애호박    개 빨강피망    개 양파    개 계란  개 밥  공기,Chinese
42, 양파    개 대파    개 홍고추  개 식초     다진마늘    물      청양고추  개,Chinese
43, 돼지고기      피망  개 양파    개 표고버섯  장 죽순      계란  개 대파흰부분      전분    청주    후추 약간 마늘  쪽 굴소스    간장      맛술    참기름   ,Chinese
44, 홍합      대파  대 홍고추  개 청양고추  개 전분가루     물     식용유     다진 마늘     두반장     물       굴소스     설탕     후춧가루  꼬집,Chinese
45, 돼지등심     양파  개 애호박     오이    개 춘장     생강     진간장      청주      소금     백설탕     참기름      녹말가루     식용유      ,Chinese
46, 배  개 고춧가루  수저 새우젓  수저 다진 마늘    수저 다진 대파  큰 술 통깨,Chinese
47, 돼지등심      캔 죽순      대파      토막 달걀  개 춘장     식용유       백설탕     굴소스      청주      진간장      녹말가루      참기름     마늘  개 생강   ,Chinese
48, 호부추      돼지등심     달걀  개 청주      소금    참기름     식용유       녹말가루    ,Chinese
49, 두부      마늘  개 생강    대파     홍고추    개 두반장     검은 후춧가루    돼지등심     백설탕    녹말가루     참기름     식용유      진간장      고춧가루    ,Chinese
50, 돼지고기      청주     녹말가루     청피망  개 달걀  개 죽순     건표고버섯  개 양파    개 참기름     식용유       소금    진간장     ,Chinese
51, 오이    개 식초      백설탕     소금    참기름     겨자    ,Chinese
52, 새우살      진간장      달걀  개 녹말가루      토마토케찹     청주      당근    개 양파     소금    백설탕     식용유       생강    대파    토막 완두콩    ,Chinese
53, 캔옥수수      땅콩  알 밀가루     달걀  개 백설탕     식용유     ,Chinese
54, 닭다리  개 진간장      후춧가루    청주      달걀  개 백설탕     녹말가루      식초      마늘  개 대파  토막 청피망    개 홍고추    개 생강    참기름     식용유       소금    ,Chinese
55, 고구마      식용유        백설탕     ,Chinese
56, 중새우   마리 양상추 원하는 만큼 튀김가루    소금 약간 후추 약간,Chinese
57, 당면      간돼지고기      고추   개      우엉 아래얇은부분빼고   뿌리 생강 엄지손가락크기  톨,Chinese
58, 닭고기 반컵      토마토  개 계란  개 소금  꼬집 후추 약간 파슬리 약간 전분    참기름     ,Chinese
59, 소갈비      대파  줄기 고추씨     통후추     무  개 통마늘      통생강      연잎  장 불린 당면    ,Chinese
60, 토막낸 새우  마리 다진 양송이 버섯  개 푼 달걀  개 전분  큰술 물      컵 옥수수콘  스푼,Chinese
61, 멸치다시물 계란  개 대파  대 당근    개 감자전분  숟가락 소금    숟가락 후추 톡톡,Chinese
62, 양파  개 잔파    줄기 베이컨    파운드           다진생강      다진마늘    간장    굴소스    스파게티면    인분,Chinese
63, 게  개 랍스타 다리  개 양파    개 대파  대 다진마늘  큰술 굴소스  큰술 두반장  큰술 고춧가루  큰술 양조간장  큰술 청주 맛술   큰술 달걀  개,Chinese
64, 참치  캔 두부  모 애호박    개 청양고추  개 소금 물  컵 전분물,Chinese
65, 돼지 등심      양파    개 대파 흰부분    대 당근    개 오이     개 목이버섯  개,Chinese
66, 간장    청주    전분가루    샐러리  줄기 전분가루    물   ,Chinese
67,,Chinese
68, 돼지고기 안심 주먹크기 파  대 생강 마늘과 동량 계란  개 춘장    큰술 죽순        정도 마늘  개,Chinese
69, 새우 큰거    개 양파    개 당근    개 피망    개 계란  개 대파 흰부분  조각,Chinese
70, 닭고기      오이    개 캐슈넛     베트남고추   개 통마늘  개 대파        대 생강 약간 고추기름   ,Chinese
71, 칵테일 새우  개 밥  공기 계란  개 다진파 약간 소금 후추 약간 굴소스  큰술 참기름 약간 샐러드채소 약간,Chinese
72, 만두   개 간장    식초    물    간 마늘    쪽파 또는 부추 살짝 데코 ,Chinese
73, 냉동만두      양파    개 대파  대 다진마늘    물    맛술   ,Chinese
74, 새우 냉동       청정원 통후추 약간 청정원 우리밀 튀김가루  종이컵 물  종이컵 튀김기름 적당량,Chinese
75, 돼지고기 앞다리살     정도 호박    개 가지    개 당근 약간 양파 약간 풋고추  개정도 밥  공기 마늘  쪽 생강 채  작은술 미림 고추기름  큰술 굴소스  큰술 후춧가루 올리고당  큰술 물녹말 참기름 깨,Chinese
76, 미역줄기 맛간장 파프리카 양파 당근 고춧가루 다진마늘 파 생강가루 매실액 설탕 꿀 후추 참기름 통깨,Chinese
77, 새우   마리 달걀 흰자  개 녹말 가루 적당량 튀김가루 적당량 슬라이스아몬드 집에있는 견과류 모두가능   줌 레몬즙    티 소금 약간,Chinese
78, 다진마늘    스푼 대파 조금 양배추 조금 팽이버섯 조금 느타리버섯 조금 양파 조금 청양고추 조금 새우    개 오징어  줌 홍합  줌 맛술 조금,Chinese
79, 찬밥  공기 계란  개 대파 조금 햄 조금 홍고추 조금 코코넛오일  스푼,Chinese
