,Ingredient,Category
46, 고구마  개       연근  토막        구하기 어려울 때는 같은 분량의 무를 사용  생표고버섯   개 꼬투리강낭콩       약  개  다시마  사방      구하기 어려울 때는 없어도 만들 수 있습니다  간장   큰술 설탕      큰술 소금  약간,Japanese
47, 밥                 찬밥이어도 무방  버섯             시메지버섯 만가닥버섯      생표고버섯 두 개  무                당근            계란        한 개 쪽파        네 개 물                  가다랑어포  가쓰오케즈리부시       간장          작은술 소금            작은술 설탕        한 자밤,Japanese
48, 전갱이                     마리     정도 크기  계란                         개 밀가루                    적당량 빵가루                    적당량 소금후추                약간 약간 큰 양배추잎  두 장 식용유                    적당량,Japanese
49, 토란  개        다진 닭고기      생강 사방     식용유  작은술 설탕  큰술 반 간장  큰술 반 녹말가루  작은술,Japanese
50, 방어 토막 뼈가 붙어있는 것      무        생강     설탕  큰술 간장  큰술,Japanese
51, 계란  개 설탕     소금 약간,Japanese
52, 닭고기        양파     한 개       당근     한 개       감자     두 개       브로콜리      버터         밀가루   세 큰술 고체타입의 부용 또는 콘소메  개      베이리프 한 잎 우유     한 컵        소금  후추 약간,Japanese
53, 연어             네 토막       감자             한 개 양파             반 개       시메지버섯      양송이           개 버터                  소금  후추    약간  알루미늄포일               장,Japanese
54,   닭 다리살        계란  개   양상추  오이  토마토 적당량   소금  후추 약간   밀가루 적당량   튀김용 식용유 적당량   타르타르소스    마요네즈         삶은 계란  개   양파       식초소스    간장  큰술   식초  큰술   설탕    큰술,Japanese
55,  야키소바 면  개        야키소바 면을 구할 수 없을 경우  인스턴트라면  개       개를 삶은 것  또는 스파게티 가는 면      을 삶은 것   새우 머리는 떼어내고 껍질이 붙어 있는 것   마리        가리비조개  개  대파          개        양배추           숙주             식용유     적당량  소금맛으로 만들 때 사용하는 조미료   소금       약간  후추       약간  소스맛으로 만들 때 사용하는 조미료   우스터소스    큰술,Japanese
56,   개 분량   밀가루 박력분        베이킹 파우더  계란 한 개      정도의 크기   흑설탕      같은 양의 백설탕도 무방   소금 약간  샐러드기름   작은술  튀김용 식용유 적당량 재료의 분량은 정확하게 재야 합니다 ,Japanese
57,  얇게 썬 어린 양고기       양파            개         피망            개  양배추          개         호박              개         식용유      적당량    소스    사과                개        양파                개        마늘               쪽  생강               쪽        간장               큰술  설탕               큰술  오렌지주스    큰술,Japanese
58, 제빙틀  세로      가로       깊이    크기에  개의 구획으로 나뉘어져 있는 것     개   나무젓가락   밀크맛   가당 연유                           큰술  우유                                     파인애플맛   통조림 파인애플          조각        설탕               큰술  시럽                                           시럽이 부족할 경우에는 물을 보충    단팥맛   단팥소                                   만드는 법은  일본의 요리를 만들어보자        년  월  일에 방송된  젠자이 를 참조   물                      설탕                                        큰술,Japanese
59,  닭고기 뼈는 제거하고 껍질이 붙어 있는 것        가지                    작은 가지  개      정도   생표고버섯              개  양파                         개  감자                       개        소금                     약간  후추                     약간  밀가루                  적당량  달걀                       개  빵가루                  약   컵  식용유                  적당량  일본식 우스터소스  적당량  대나무꼬치            길이   센티미터 정도,Japanese
60,   개 분량   머리는 떼어내고 껍질이 붙어 있는 새우   마리에서   마리 약         나가이모   참마        계란 흰자위   큰술  소금     작은술  설탕     작은술  밀가루   큰술  녹말가루   작은술 옥수수가루도 무방   생강 한 쪽   오쿠라  네 개,Japanese
61,  정어리         정도 크기   마리 약       생선살        양파                빵가루         큰술  소금            작은술  후추          약간  식용유       적당량,Japanese
62,  갈분떡   감자전분                  컵 약       구하기 어려울 경우에는 옥수수가루를 사용해도 됩니다   설탕                        큰술  물                            컵 반          검은 조청   흑설탕                       물                              컵         콩가루   콩가루를 구할 수 없을 경우  아래 재료는 사용하지 않습니다   콩가루                     큰술  설탕                         작은술  소금                      약간      작은술 ,Japanese
63,  쌀                 도미             도미를 구하기 어려울 경우에는 물기를 뺀 참치통조림 약    을 사용   쪽파        두 뿌리 가늘고 부드러운 파   생강        한 쪽 약       간장           큰술  소금        약간,Japanese
64, 양배추                오이                 개 약       당근            개 약      순무          개 약       야채 총량       소금          작은술 설탕            작은술 식초            작은술 물              컵      ,Japanese
65,  따뜻한 밥                                           양파                                               개        닭고기 껍질을 벗긴 것                  버터                                                 토마토케첩                                         컵   계란                                              개  식용유                                               소금                                             약간  후추                                              약간  완성된 후에 뿌릴 토마토케첩   적당량,Japanese
66,  피   밀가루          열탕              소금          작은술  식용유     작은술  반죽이 붙지 않도록 뿌리는 밀가루 적당량   속   단호박           물              컵  식용유      큰술  설탕         큰술  간장         작은술  소금       약간  엄지  검지  중지 세 손가락 끝으로 집을 정도의 양  약      ,Japanese
67,  무         개 약       당근          식용유   큰술  설탕        작은술  간장      큰술  소금     약간,Japanese
68,  닭 다진고기         생강           쪽 약      밀가루         큰술  소금             작은술  후추          약간  물             큰술   배추               무                 당근               국물 재료   물           컵    리터   간장         큰술  소금         작은술,Japanese
69,  감자        개        당근          개       오이        개  양파                식초        작은술  소금          작은술  후추       약간      마요네즈         머스터드     작은술  설탕             작은술,Japanese
70,  계란         개  흰살생선        대구  도미 등   소금           작은술  설탕         큰술  녹말가루     큰술  물           큰술  식용유      약간,Japanese
71,  만두피 재료   밀가루    과   컵 약       열탕               만두소 재료   양배추         부추          없으면 대파로 대용   생강         쪽 길이 약         마늘       쪽  소금         작은술   만두소 조미료   간장       큰술  소금         작은술  참기름    작은술  후추      약간  설탕        작은술   기타   식용유  작은술 구울 때 사용    양념장   간장     큰술  식초     큰술,Japanese
72,  스파게티        새우       마리  시메지버섯      없으면 다른 버섯으로 대용   파          개  버터          소금    약간  후추    약간  간장     큰술,Japanese
73,  고구마                         설탕                           소금                         작은술  밀가루                      큰술,Japanese
74,  새우           마리  계란           개  밀가루        적당량  빵가루        적당량  소금          적당량  후추          적당량  식용유        적당량  레몬           개   채친 양배추   양배추잎         장   타르타르소스   마요네즈          컵 약       삶은 계란 잘게 썬 것    개분  양파 잘게 썬 것    큰술  소금          약간  후추          약간,Japanese
75,  단호박        식용유  큰술  설탕     큰술  간장     작은술  소금       작은술  물         컵,Japanese
76,  신선한 고등어  마리 약        소금             적당량  영귤              개 또는 레몬  라임  조각    생강 초절임   생강             길이 약      무게          식초                큰술 설탕                 큰술 소금                 작은술 물                    큰술,Japanese
77,  고야         개 약        두부         모        계란         개  식용유       큰술  간장         큰술  소금        약간  후추        약간,Japanese
78,  단고 경단   인분   개   밥             밀가루    큰술  소금     약간   소스   물          컵  설탕      큰술  간장      큰술  녹말가루  큰술 없으면 콘스타치로 대용 ,Japanese
79,  야키나스   가지     개  생강     쪽       간장    적당량   야키비타시   가지     개  푸른 고추 없으면 그린칠리페퍼로 대용   개  단호박          다시국물 없으면 물로 대용         간장   큰술  설탕   작은술   식용유    조금,Japanese
80,  네기마   닭다리살 껍질째     장        파 굵기     이상   개 없으면 양파로 대용   소금    조금  식용유  조금   쓰쿠네   다진 닭고기         파               없으면 양파로 대용   생강        쪽  소금        작은술  후추     조금  밀가루    작은술  물        큰술   소스   간장      큰술  설탕      큰술  물        큰술,Japanese
81,  고구마       설탕        소금   약간  밀가루     ,Japanese
82,  방어 껍질째    토막         피망          개  간장          작은술  녹말가루     적당량  식용유       약간   양념   간장          큰술  설탕          큰술  물            큰술,Japanese
83,  새우              마리       오이              개  생강                 소금            약간   미소 된장      큰술  설탕             작은술  식초             큰술,Japanese
84,  닭 다진고기               생강                          계란                      개  꼬투리 강낭콩         개  밥                               설탕                  큰술 간장                  큰술 물                     큰술     소금                약간 설탕                작은술   식용유,Japanese
85,  소금에 절인 벚잎    장  밀가루                  컵       설탕                    작은술  소금                  약간  녹말가루              큰술  물                       컵         식용색소가루       약간  팥소                             년  월  일 방송  젠자이  만드는 법 참고   식용유               약간,Japanese
86,  당근           홍고추   개  식용유   큰술  설탕     작은술  간장     작은술,Japanese
87,  양배추         개  다진 닭고기         양파                  빵가루        큰술  우유 또는 물  큰술  소금          작은술  후추         약간  밀가루       큰술   스프   고형 육수    개  물           컵  리터   소금        약간  후추        약간,Japanese
88,  무             당근      개         감자      개         사쓰마아게     년   월  일 방송 레시피 참고   개  계란      개   육수   다시국물     년  월   일 방송 레시피 참고   컵  간장      큰술  설탕      작은술  소금      작은술   양념   겨자     적당량  고춧가루 적당량,Japanese
89,  닭다리살                   고마쓰나 소송채         떡                         개  당근                  개         다시국물               컵  간장                 작은술  소금                  작은술   소금                  약간,Japanese
90, 이모킨쓰바   고구마              설탕                소금            작은술   껍질용   밀가루              물                    소금          조금  다이가쿠이모   고구마         시럽용   설탕                물             큰술  식용유         작은술  식초           작은술  간장            작은술  검은깨            작은술  튀김용 식용유,Japanese
91,  스파게티        피망   개  양파        양송이버섯   개  소시지   개  토마토 케첩        소금  후추  약간  식용유   작은술  파르메산 치즈 가루  적당량,Japanese
92,  흰살 생선     그램  소금   그램    작은술   녹말가루   큰술  생강  한 조각  간장  조금  튀김용  식용유,Japanese
93, 카레 루  양파        생강       식용유   큰술  버터       밀가루   큰술  토마토케첩   큰술  카레가루    큰술  소금  약간  카레 재료  닭다리살        카레가루   작은술  밀가루   작은술  소금    작은술  사과   개  당근        감자        토핑 야채  가지   개  꼬투리 강낭콩   개  주키니   개  야채 튀김용 식용유  적당량   밥 적당량,Japanese
94, 다이차즈케 도미차즈케   도미 신선한 생선회용       파               개  밥                     조미국물   흰참깨           큰술  간장             큰술  설탕            약간   다시마국물   다시마              물               컵  소금            약간   또는 녹차        컵  사케차즈케 연어차즈케   소금에 절인 연어  토막       김   가로 세로   센티미터  장  밥                   녹차           컵  다라코차즈케 명란차즈케   명란          개       파            조금  밥                   녹차           컵,Japanese
95, 히야얏코  두부  모   양념  오이  개 가지  개 피망  개 생강  쪽   양념소스  다시국물 또는 물  큰술 간장  큰술 설탕  작은술  유도후  두부  모  양념  파   개 생강  쪽 가쓰오부시 가다랑어포   조미료  간장,Japanese
96,   인분   개  팥  개  풋콩  개  참깨  개   떡  찹쌀     그램  물     컵        소금    작은술   그램   팥소    그램 이전에 소개해 드린 레시피 참고   풋콩소  풋콩꼬투리   그램  설탕   큰술  소금  약간  참깨소  볶은 흰참깨   큰술  설탕    큰술  소금  조금,Japanese
97,  계란  개  말린 표고버섯  개  파  개  게살 통조림  캔 약        그린피스 약간  소금 약간  후추 약간  식용유  밥  인분 약        새콤달콤한 소스 재료  물        간장  큰술  설탕  큰술  식초  큰술  후추 약간   옥수수전분     물  큰술,Japanese
98,  바지락 껍질을 까지 않은 것        미소 된장     큰술  물    컵  소금 해감용    작은술  파   적당량,Japanese
99, 빵  개 분 빵반죽  강력분                      드라이 이스트     작은술      설탕                  큰술       물                          계란 푼 것         큰술  소금                    작은술  버터                      비스킷 반죽  박력분                 베이킹 파우더      작은술  레몬 껍질           개분  버터                    계란 노른자       개  우유 또는 물      큰술  설탕                      그라뉴당        적댱량,Japanese
100, 고마도후 참깨두부  참깨 으깬 것    그램 옥수수전분      그램 물                   컵 소금            약간  양념 생강      한 조각 간장      적당량,Japanese
101,  쌀         물         그린피스 껍질을 벗긴 것         소금   작은술  도리노 가라아게 닭튀김   다시마키타마고 계란말이   아스파라거스 고마아에 참깨무침    이전에 소개해 드린 프로그램에서 레시피를 참고해 주십시오 ,Japanese
102, 시금치 오히타시 나물   시금치       그램  다시국물   컵  간장        큰술  설탕       작은술  아스파라거스 고마아에 참깨무침   그린아스파라거스  개  흰깨 볶은 것       큰술  설탕               작은술  간장               큰술,Japanese
103,  계란    개  무        그램  다시국물     큰술  다시국물 만드는 법은 웹페이지의  자완무시 를 참고   설탕     작은술  소금    약간  간장     작은술  식용유  적당량,Japanese
104,  닭다리살           장          당근                  개          말린 표고버섯     개  꼬투리 강낭콩     개  설탕                  큰술  간장                   큰술  물                     컵  식용유           작은술,Japanese
105, 긴톤  고구마      그램  설탕       그램  물          컵        소금     약간  사과설탕조림  사과     개  설탕     큰술  물         컵     ,Japanese
106,  닭고기 있으면 뼈까지 통채로        배추         물      컵  소금    작은술  생강    쪽    ,Japanese
107, 스시밥  줄분        쌀                    물             스시초  초         큰술        설탕         큰술  소금          작은술      계란부침  계란       개       조미료                                                                                                                             설탕        큰술     간장          작은술      소금       약간 물          큰술        식용유      작은술  표고버섯 조림  말린 표고버섯 작은 것    개        물            컵        조미료 설탕           큰술     간장            큰술        소금물에 삶은 새우  새우 머리만 뗀 것  마리   마리 약     크면  마리   물           컵  소금          작은술     오이              개       김            장,Japanese
108, 당근 가키아게  당근             그램  새우와 양파 가키아게  새우 머리를 떼어낸 것  껍질이 있는 것   마리    그램   양파            그램   튀김옷   달걀 푼 것     큰술   그램   냉수           컵         밀가루          컵    그램   식용유 적당량  텐다시 튀김소스   물                   간장           큰술        설탕           작은술  그램   가쓰오부시      컵  그램   무               적당량 생강             적당량,Japanese
109,  밀가루      그램  계란       개  설탕        그램  우유 또는 물  큰술         꿀         큰술         소금      조금  틀에 깔기 위한  그라뉴당 또는 설탕  큰술   그램 ,Japanese
110,  밀가루                     그램  따뜻한 물                  컵         소금                      큰술   그램   반죽에 뿌릴 밀가루   적당량  우동국물 재료  다시국물 또는 야채나 닭고기  해산물을 우려낸 국물   컵    리터   소금                 작은술  그램   간장                 큰술        고명  참깨                적당량  생강                적당량  파 또는 양파       적당량,Japanese
111,  계란      개  다시국물 또는 야채  닭  해산물 등을 우려낸 국물    컵          간장      작은술       소금        작은술  잔 새우   마리  시금치     그램,Japanese
112,   쌀            그램    컵            물                  컵    닭고기        그램   당근          그램   간장       큰술         쌀 밑간    간장      작은술         닭고기 밑간   쌀알이 길쭉한 인디카 쌀로 지을 경우  물              ,Japanese
113,   개분  고구마            그램  건포도         큰술  밀가루           그램  베이킹 파우더    작은술      계란          개  설탕           그램  소금         약간  식용유               큰술        물            큰술      ,Japanese
114, 감자             개 약       양파             개 약       식용유 볶음용  작은술      소금          약간 후추          약간 식용유 튀김용 적당량  튀김옷 밀가루        적당량 계란           개 물             큰술       빵가루         컵 정도,Japanese
115,  오이      개 약        새우      마리  물        컵         소금     작은술  양념초  설탕      작은술  식초      큰술  소금         작은술  물        큰술  오이 절임용  소금        작은술,Japanese
116,  닭다리살      장    그램   소금             작은술    그램   후추         약간  간장            큰술         생강즙         작은술         밀가루       적당량  식용유       적당량,Japanese
117,  오징어          그램  양배추           그램  계란           개  밀가루           그램  물             분의 컵         소금           분의 작은술        후추          약간  간장            작은술       식용유         약간  소스 재료  토마토 케첩     큰술        간장            큰술        마요네즈        식성에 따라 ,Japanese
118, 연어 오니기리  개   밥          그램  연어       토막   그램   소금   약간  통깨   약간  참치 마요네즈 오니기리  개   밥               그램  참치캔       그램  마요네즈    작은술  소금        약간  구운 오니기리  개   밥          그램  소금  약간  간장  약간,Japanese
119,  전갱이     마리 또는 토막낸 것    그램   양파         개  피망        개  파프리카는  개   붉은 고추   개  소금          작은술   밀가루     적당량  식용유     적당량  양념장 재료  식초         컵  물           컵  설탕        큰술  간장        큰술  소금        작은술,Japanese
120,  닭고기     그램  양파        그램  달걀       개   맛국물  물         컵  설탕      큰술  그램   간장      큰술   밀리리터    밥         공기,Japanese
121, ,Japanese
122,  쌀       물    밀리리터   말린 표고버섯  개 없으면 안 넣어도 됨   당근     개       꼬투리 강낭콩  개  새우  마리  달걀  개  스시초 재료  쌀식초 또는 곡물식초 큰술    밀리리터   설탕 큰술         소금 작은술        졸임 조미료  설탕 큰술       간장 큰술    밀리리터    소금  식용유,Japanese
123,  가자미  토막  토막 약       생강      간장소스  물     밀리리터  설탕 큰술         쇼유 간장  큰술     밀리리터 ,Japanese
124, ,Japanese
125,   새우   마리   야채 고구마  피망  가지 등   튀김옷   달걀 푼 것       냉수     밀리리터   밀가루        식용유 약     밀리리터   밀가루 적당량  약      묻힘용   튀김소스   물    밀리리터   쇼유 간장  큰술    밀리리터    설탕 작은술         멸치 가루 조금  이들 재료를 냄비에 넣고  분 정도 팔팔 끓인다 ,Japanese
