,Ingredient,Category
37, 식용유 약간 물  작은술 미지근한 물    컵,Japanese
38, 감자  개 계란  개 콘옥수수     당근    개 오이    개,Japanese
39, 식빵  장 베이컨  줄 계란  개 양배추      슬라이스 모짜렐라 치즈  장 돈가스 소스 취향것 마요네즈 취향것 가쓰오부시 취향것,Japanese
40, 레시피마다달라요 ,Japanese
41,,Japanese
42, 냉동만두   개 뜨거운물      녹말가루  작은술 오일  큰술 참기름 약간,Japanese
43, 옥수수  개 튀김가루 적당량 간장  큰술 버터     설탕  큰술,Japanese
44, 차돌박이  사발 우스타소스  큰술 청주  큰술 다진마늘  큰술 건고추  개 생강가루  작은술 설탕  큰술,Japanese
45, 스테이크용 소고기  장 소금 후추 고추냉이,Japanese
46, 밥  그릇 계란  개 크래미  개 쪽파  개 소금    티스푼 간장  스푼 설탕  스푼,Japanese
47, 돼지고기앞다리  킬로 간장     종이컵  청주  큰술 미림  큰술 설탕    컵 물  컵 통후추   알 통마늘  알,Japanese
48, 감자 소   개 양파  개 당근    개 불고기용 쇠고기      진간장    컵 맛술    컵 설탕 도라지청   숟가락 물  컵 청양초  개 가쓰오부시 약간,Japanese
49, 후리가케 조미김가루     후랑크 소세지  개 양파    개 파    대 양배추  국공기 올리브오일    맛간장    생강술 베니쇼가     달걀  개,Japanese
50, 김  줄기준   장 밥  주먹 스팸    개       단무지  개 계란  개,Japanese
51, 밥 단무지 오뎅 오이 당근 맛살 훈제닭가슴살 깻잎 김밥용김,Japanese
52, 버터     설탕     계란     박력분     물     우유     계란     버터    ,Japanese
53, 양배추      표고버섯  개 가쓰오부시  컵 마  개       계란  개 물  컵 청정원 후레쉬 마요네즈 적당량 청정원 우리밀 부침가루    컵 청정원 카놀라유 적당량 청정원 훈연 베이컨  장,Japanese
54, 포프리 계란   개 간장       황설탕  큰술 흑설탕  큰술 식초  큰술 땡초  개 소금    큰술,Japanese
55, 계란  개 쯔유  스푼 설탕  스푼 우유  스푼,Japanese
56, 꽁치통조림  캔 마늘  개 대파     청양고추  개 전분가루  컵 고춧가루    생강     ,Japanese
57, 돼지고기      양배추      양파    개 대파    쪽 부추     마늘간것    큰술 생강  큰술 소금  작은술,Japanese
58, 베이컨 적당량 양파  줌 대파  줌 양배추  줌 계란  개 밥 적당량,Japanese
59, 밥  인분 후리가케  큰술 송송 썬 쪽파 약간,Japanese
60, 다시마 조금 표고버섯 조금 혼다시    스푼 간장    스푼 마늘  스푼,Japanese
61, 갓 지은 밥  밥공기 깻잎   장 계란  개 크래미  개 김밥용 김  장 식초      큰술 소금 약간 후추 약간,Japanese
62, 두부  모 들기름  큰술 양배추    개 숙주  봉지 베이컨   장 양파    개 파프리카 선택  가쓰오부시    컵 다진마늘  작은술 파 조금 후추 조금,Japanese
63, 고등어 무 파 마늘 간장 일본된장 고춧가루 청주 물 설탕,Japanese
64, 계란  개 양파    개 쪽파 약간,Japanese
65, 무     쪽파     도시락용 김  장 설탕   ,Japanese
66, 신라면  개 물       우유       달걀  개 숙주     불린 목이버섯     쪽파    ,Japanese
67, 신라면  개 불고기용 소고기      달걀 노른자  개 김가루     물       물전분    ,Japanese
68, 달걀  개 식용유     물전분    ,Japanese
69, 쇠고기     포기김치     무     당근     실파     표고버섯     두부     양파     쑥갓    팽이버섯     청양고추   ,Japanese
70, 짜파게티  봉 달걀  개 마요네즈     당근    개 핫도그빵  개 김가루 또는 파슬리 가루 약간 소금 약간,Japanese
71, 두꺼운 돼지고기      당근 작은것  개 양파 작은것  개 피망  개 빨간 피망  개 간장  큰술 미림  큰술 요리술  큰술 흑초  큰술 설탕  큰술 간장  큰술 케찹  큰술 물  큰술 녹말가루 적당량,Japanese
72, 감자    개 달걀    개 스위트콘 약간 소금 약간 후춧가루 약간 꿀 또는 아가베시럽  큰술 버터  큰술,Japanese
73, 밀가루  컵 전분 감자나 옥수수   컵 물    컵 계란  개 적양배추      냉동새우      양파    개 갑오징어      베이컨      파 소금   ,Japanese
74, 무    개       당근    개      우엉    개     ,Japanese
75, 김치 익은것        양배추      오징어     마리 칵테일새우      백설건강을생각한요리유 약간 백설자연재료부침가루     컵 튀김가루     컵 달걀   개 얼음물 약간 양파     ,Japanese
76, 모둠어묵   봉 육수용멸치    마리 다시마   장 양파   개 대파   대 무     개 건고추   개 물 적당량 두부     모 곤약     개 삶은달걀   개,Japanese
77, 쇠고기불고기용       우엉       당근      생강   쪽 물   컵,Japanese
78, 어묵꼬치       무       다시마            장 물   컵 쑥갓 약간,Japanese
79, 돼지고기 삼겹살부위        우엉     대 당근     개 연근     개 표고버섯   장 유부   장 대파 흰부분      대,Japanese
80, 우동 면사리  인분 오징어 조금 새우 조금 홍합 조금 바지락 조금 양배추 조금 숙주  주먹 청양고추 조금 가쓰오부시  주먹 마늘 조금 고추기름 조금,Japanese
81, 밥 감자 당근 마일드스팸 양파 계란,Japanese
82, 팥      설탕  컵 올리고당  컵 소금    핫케잌가루      달걀  개 우유  컵,Japanese
83, 남은치킨    조각 양파    개 대파    대 느타리버섯    팩 당근 조금 청양고추  개,Japanese
84, 달걀  개 소금  꼬집 꿀  큰술 카놀라유 적당량 등,Japanese
85, 돼지등뼈     통후추 미소된장    컵 설탕    풀무원 튀지기않은 라면  봉지 간장    쪽파  대 숙주  줌,Japanese
86, 돈까스용 돼지고기      계란  개 양파    개 쪽파 약간 팽이    봉,Japanese
87, 양파    개 당근    개 감자  개 등심  줌       기름  큰술 캐첩  큰술 후추 약간,Japanese
88, 오이 양파 설탕 참기름 깨소금 소금,Japanese
89, 돼지고기 각종버섯 호박 무 파 된장 고추장,Japanese
90, 우동 우리밀가쓰오부시 ,Japanese
91, 밥  공기 명란젓    ,Japanese
92, 닭고기      노란 파프리카    개 빨간 파프리카    개 대파      브로콜리 약간 양파    개,Japanese
93, 고기      양파  개 물       돈까스,Japanese
94, 쇠고기 채끝살      양파      개 감자  개 당근  개 단호박    개 카레가루      우유       식용유 적당량,Japanese
95, 밥       공기       다진 소고기      단무지  줄 취나물  줌 후추 약간,Japanese
96, 닭 넓적다리살      계란  개 전분  큰술 박력분  큰술 간장  큰술 술 미림  큰술 꿀  작은술 참기름  작은술,Japanese
97, 연두부 소     모 쯔유  작은술 가쯔오부시 생강 약간 다진파 약간,Japanese
98, 쇠고기 샤브샤브용      대파     양파     마늘 슬라이스  개 팽이버섯 청량초  개 후추,Japanese
99, 소고기샤브샤브      물  컵 청주     양상추    통 당근     무순    팩 양파    쪽,Japanese
100, 다진소고기      양파    개 빵가루     다진마늘     청주     계란  개 소금 약간 후춧가루 약간,Japanese
101, 돼지고기 목살 또는 삼겹살      양배추 채 청량초  개 통마늘 슬라이스  개분량 대파채    뿌리 마요네즈 계란 후라이  개,Japanese
102, 생강  개 말린고추  개 물    화이트와인 생략가능     소금     ,Japanese
103, 무    개 간장  컵 꽈리고추  개 홍고추  개 생강가루    다진마늘  큰술 파    개 가스오부시  소주잔 물  컵,Japanese
104, 간장  컵 맛술  컵 설탕  큰술 쑥갓  단 청경채  개 두부    모 양파    개 느타리버섯  봉지 달걀  개,Japanese
105, 닭고기 닭정육살  계란 튀김가루 식용유 파슬리가루,Japanese
106, 삼겹살      양파  개 피망 빨 초   개씩 숙주  움큼 설탕   간생강     굴소스    후추 조금,Japanese
107, 통 삼겹살     대파  뿌리 양파  개 통마늘   톨 통생강  개 통후추 조금,Japanese
108, 식빵  장 양배추채 우스터소스     ,Japanese
109, 닭가슴살  쪽       양상추 약간 양파 약간 비타민채소 약간,Japanese
110, 표고버섯    개 새송이버섯    개 계란  개 양파    개 대파 약간,Japanese
111, 돈까스  장 양파  개 당근 조금 대파    뿌리 계란  개,Japanese
112, 닭가슴살      큰 걸로  덩이  양파      큰 걸로   개 정도  쪽파  대 계란  개 생강파우더      전분      소금      후추 약간 오일   ,Japanese
113, 닭다리살      설탕      청주    생강즙      간장    후추 약간 계란 풀어서    개 약    전분    식용유 적당히,Japanese
114, 물       감자  개 당근  개 양파  개 돼지고기 안심         ,Japanese
115, 달걀 노른자  개 설탕 적당히 물       설탕      ,Japanese
116, 돈까스  개 양파  개 새송이버섯  개 달걀  개 파 다진것  조금,Japanese
117, 썬김치 조미김 쌀밥 어묵,Japanese
118, 계란  개 천일염 조금 소주       설탕  큰술 다시마           장 대추  알 마늘  톨 생강  마디 표고버섯 슬라이스  조각 배 양파 작은크기    개,Japanese
119, 소고기 다짐육       감자     개      양파     개 소금 후추 크림치즈    꿀      생크림 우유     홀그레인머스타드 씨겨자       밀가루 계란 빵가루 튀김기름,Japanese
120, 돼지 등뼈      삼겹살      라면  개 달걀  개 다시마  조각 물     ,Japanese
121, 밥  인분 돼지고기 돈까스용  튀김가루 달걀 빵가루,Japanese
122, 밥  인분 맛술  큰술 설탕      큰술 다진마늘  큰술 물    큰술 양파    개,Japanese
123, 부침가루 계란 양배추 양파 당근 청양고추 가쓰오부시,Japanese
124, 계란  개 소금 간장,Japanese
125,,Japanese
126, 우엉  개 감자  개 무    개 대파  개 삼겹살 목살   줄 곤약  팩 미니새송이 듬뿍 취향껏넣어주세요 ,Japanese
127,,Japanese
128,,Japanese
129,,Japanese
130,,Japanese
131,,Japanese
132,,Japanese
133, 전복  마리 무    개 실파 소량 청주     소금     물   ,Japanese
134, 계란  개 가스오부시 우린물  컵 가스오부시    줌,Japanese
135,,Japanese
136,,Japanese
137, 닭고기 안심  쪽 달걀  개 양파    개 대파    뿌리 밥  공기,Japanese
138, 오징어    마리 베이컨      새우     양배추      양파    개 마     계란  개 멸치다시물    컵 박력분     ,Japanese
139, 돼지 통삼겹살     삶은달걀  개 통후추    월계수잎  장 물  컵,Japanese
140,,Japanese
141, 얇은 슬라이스 소고기 또는 돼지고기 불고기감       감자      당근      양파  개 물  컵 간장  큰술 설탕  큰술 식용유 조금 파 초록색부분으로조금 미림  큰술,Japanese
142, 돈까스  장 밥  공기 물  컵 양파    개 송송 썬 대파  큰술 달걀  개,Japanese
143, 맛살  개 표고버섯  개 느타리버섯  줌 우동생면  인분 청경채  개 홍고추 약간,Japanese
144, 소고기      팽이버섯    봉지 계란  개 양파     쪽파 부추      구운 김 약간 밥  공기,Japanese
145, 소고기     생표고  장 양파    개 미나리  줄기 팽이버섯  봉지 김 약간 달걀  개 밥  공기 후추 소금 쪽파,Japanese
146, 모듬해물      청주    청경채  단 양파    개 표고버섯  개 목이버섯 약간,Japanese
147, 소고기      양파    개 중  당근    개 소 ,Japanese
148,,Japanese
149, 꽁치  마리 다시마육수       맛술  큰술 청양고추  개 후추 약간,Japanese
150, 불고기용 소고기      생표고버섯      양파 소   개 계란  개 당근 약간 대파 약간 김가루 약간,Japanese
151, 돼지고기 등심  장 달걀  개 빵가루 밀가루 식용유 적당량 후추 소금 다진마늘 조금,Japanese
152, 시금치 작은크기  단 식초  숟갈 설탕    숟갈 다진 마늘    숟갈,Japanese
153, 새우 중하   마리 양파  개 튀김가루      얼음물       계란  개 쪽파  줄기 튀김유  리터,Japanese
154, 칵테일 새우  줌 오징어 몸통  마리 베이컨      양파    개 숙주  줌 쪽파  줄기 홍피망    개 청피망    개 양배추    통 식용유  큰술 가쯔오부시  줌,Japanese
155,,Japanese
156, 돼지고기 등심 돈까스용   장 밀가루 튀김가루     컵 달걀  개 빵가루  컵 파슬리가루 약간,Japanese
157, 돼지고기 통삼겹살    그램 삶은계란    개 찬물  리터 미림    컵 양파    개 통마늘   톨 겨자 약간,Japanese
158,,Japanese
159,,Japanese
160, 오징어    마리 새우  마리 양배추채  줌 대파    뿌리 청양고추  개 가쓰오부시  줌,Japanese
161,,Japanese
162,,Japanese
163,,Japanese
164,,Japanese
165,,Japanese
166,,Japanese
167,,Japanese
168,,Japanese
169,,Japanese
170,,Japanese
