,Ingredient,Category
91, 스파게티      명란젓 껍질 발라서        정도  쪽파  대 김가루 기호 소금 약간 후추 약간,Japanese
92, 샤브샤브용 소고기     다양한버섯들 새송이 표고 양송이 느타리 백만송이  적당량 배추 적당량 양파  개 잔파  대 다시멸치   마리 조각 다시마  줌 가스오부시  줌,Japanese
93, 쇠고기      감자 대   개 양파  개 당근    개 다시마 우린물  컵 포도씨유 식용유   큰술 후춧가루 약간,Japanese
94, 밥  공기 대파 푸른부분     정도 계란  알 냉동새우 적당히,Japanese
95,,Japanese
96, 대패삼겹살      대파    개 쪽파 조금 양파  개 간장    미림    설탕    다진마늘    밥  공기 버터      깨    후추      피쉬소스 선택       계란 노른자   개,Japanese
97, 감자  개 불고기용 소고기      양파  개 당근    개,Japanese
98, 달걀  개 청주  스푼 맛술  스푼 설탕    스푼 소금    스푼,Japanese
99, 카레가루    봉지 양파  개 마늘   개 대파 파란부분   대 검은깨  자밤 고춧가루  자밤,Japanese
100, 불고기용 쇠고기      감자    알 양파    개 느타리버섯      멸치다시육수       생강가루    작은술 다진마늘  작은술 볶은참깨  큰술,Japanese
101, 돼지고기     마늘  쪽 양상추  장 방울토마토  알 아보카도    개 치즈 약간 계란  개,Japanese
102, 돼지고기      청주     소금  꼬집 후춧가루  꼬집 양파    개 식용유     쌀밥     ,Japanese
103,,Japanese
104, 불고기용소고기      감자  개 당근    개 청양고추  개 소금    커피스푼 후춧가루 약간 다시마육수      ,Japanese
105, 꽁치캔  개 생강    개 설탕    간장    컵 맛술    컵 물    컵 식용유    꽈리고추  줌 청양고추  개 홍고추 생략가능  약간,Japanese
106, 달걀  개 후랭크 소세지  개 치즈  장 쯔유  큰술 맛술  큰술 밀가루  큰술,Japanese
107, 달걀  개 대파     새우  개 가쓰오부시  줌,Japanese
108, 달걀  개 설탕    큰술 소금    작은술 맛술  큰술 쯔유  큰술 가쓰오 육수     ,Japanese
109, 구멍난 어묵  개 아스파라거스  개 굵기      천일염      올리브유    산초가루  꼬집,Japanese
110, 두부    모 꽈리고추 파로대체가능     개 갈은 무 약간 녹말가루     소금 약간 튀김 기름 적당량,Japanese
111, 물   국자 진간장  국자 설탕  국자 미림  국자 냉동 유부   장정도 무 약간 청양고추  개 표고버섯 큰거  개 건 미역 약간 생강  톨,Japanese
112, 사리곰탕라면  봉 안성탕면  봉 베이컨     삶은달걀    개 숙주나물     청경채     파    ,Japanese
113, 소고기      양파  개 물      ,Japanese
114, 채썬 양파    개 달걀  개 채 썬 대파     밥  공기 가쓰오부시  숟가락 쪽파  줄,Japanese
115, 고형카레  조각 양파  개 돼지고기      당근  개 감자  개 대파    줌 마늘  톨 삶은계란  개,Japanese
116, 돼지고기 다짐육      오징어  마리 양배추      마      부침가루  컵 물    컵 식용유 적당량 마요네즈  큰술 가다랭이포  줌,Japanese
117, 삶은 감자 큰 사이즈     개 파프리카 빨간색     개 파프리카 노란색     개 당근    개 양파    개 피망    개 오이    개 햄 소금 후추 연유  큰술 버터  큰술 마요네즈  큰술 홀그레인머스타드  큰술 머스타드  큰술 옥수수    캔,Japanese
118, 가지    개 쪽파 조금 통깨 조금 맛술    ,Japanese
119, 소고기 불고기      양파  개 밥  공기 계란  개 생강  조각 파 조금 물       다시마  장 간장    맛술    설탕    소금  꼬집 후추 톡톡톡,Japanese
120, 떡볶이떡    팩 사각어묵  장 양파    개 깻잎    묶음 물  종이컵,Japanese
121, 우엉  줄기 설탕    청주    미림    다시물       식초    참기름    식용유    통깨 조금,Japanese
122, 소고기 스테이크      무 갈아서  큰술 다진 파  작은술 생 와사비 적당량 치커리 약간,Japanese
123, 카레용 돼지고기      감자  개 양파    개 애호박    개 당근    개 소금  꼬집 식용류 적당량,Japanese
124, 소 불고기감      진간장  밥숟가락 파채  종이컵 계란  개 양파  종이컵 다진마늘    밥숟가락 생강채 아주조금 매실 액기스  밥숟가락 후추 톡톡톡 양파즙  봉 참기름  밥숟가락,Japanese
125, 밥 따뜻한것  가쓰오부시 김,Japanese
126, 간장    설탕    미림    간장    설탕    미림    물    컵     다시육수      ,Japanese
127, 달걀   개 기준 소금  큰술 식초  큰술 다시마  장 가쓰오부시    컵,Japanese
128, 계란  개 식빵  조각 우유       올리브오일  큰술,Japanese
129, 돈까스용 돼지고기 등심  개 양파  개 느타리버섯  줌 파 계란  개 빵가루 밀가루,Japanese
130, 고슬고슬 지은 밥  그릇 설탕    큰술 소금  꼬집 올리고당  큰술 양파    개 마늘  알 매실액  큰술,Japanese
131, 양파    개 계란  개 파  줌,Japanese
132, 밥  공기 돼지고기 안심  또는 닭고기       달걀  개 양파    개 팽이버섯  줌 다시마  장     정도  식용유 약간,Japanese
133, 소고기 샤브샤브용   근 반 청경채  개 알배추  개 새송이버섯  개 팽이버섯  개 양파    개 대파  개 두부  모 숙주나물  봉 표고버섯  개 소면 칼국수면 가능  약간,Japanese
134, 소고기우둔살 달걀 곤약 두부 버섯 표고 느타리 팽이  배추 청경채 쑥갓 파 청양고추 우동사리 가쓰오부시 장국      진간장      다시마 우린 물       올리고당      또는 설탕  청주 또는사케      ,Japanese
135, 닭안심      사이다    컵 후춧가루 약간 소금 약간 미림  큰술 튀김가루    컵 달걀  개,Japanese
136, 통삼겹살      미림      물    ,Japanese
137, 밥  공기 가쓰오부시  줌,Japanese
138, 채소      소금    설탕    식초    건다시마 선택가능  건고추 선택가능 ,Japanese
139, 계란  개 랍스터 게살  팩 레몬즙  수저 후춧가루 조금,Japanese
140, 꽁치통조림  캔 꽈리고추 적당히 청양고추  개 홍고추  개 생강    개 식용유  큰술,Japanese
141, 돼지고기     당근    개 연근    조각 표고버섯  개 곤약    팩,Japanese
142, 두부  모 감자전분  숟가락 소금 약간 후추 약간 가다랑어포 약간 데리야끼소스,Japanese
143, 계란  개 칵테일새우  마리 대파 건고추 참치액젓  큰술 소금    작은술 참기름    큰술 물 계란하고같은양,Japanese
144, 설탕 적당량 달걀 흰자 적당량 물 적당량,Japanese
145, 알감자      개 포도씨유    볶은 천일염  꼬집,Japanese
146, 한천    물      설탕     ,Japanese
147, 양배추      소금  꼬집 참치     마요네즈     간장       설탕       참기름    ,Japanese
148, 양파    개 당근    개 대파  개 달걀  개 청양초  개,Japanese
149, 명란젓     마늘  톨 양파    개 구운 김  장 파스타 면  인분 올리브오일  큰술 소금 후추,Japanese
150, 소고기불고기      표고버섯    개 양파 작은것  개 식용유  큰술 청주  큰술 따뜻한 밥 작은  공기 설탕  큰술 간장  큰술,Japanese
151, 계란  알 소금       설탕  스푼 우유  스푼 미림  스푼 쯔유  스푼 다시마물  스푼,Japanese
152, 밥  공기 베이컨      대파    개 버섯  개 당근    개 파프리카    개 우스터소스  큰술 버터  큰술 간장  큰술 케찹  큰술 다진 마늘  큰술 소금 약간 후추 약간 맛술 미림  큰술 우유  큰술 생크림  큰술 밀가루 약간,Japanese
153, 닭다리살  개 양파 중간것  개 당근 중간것  개 감자 중간것  개 양송이 작은거  팩 브로콜리  개 우유      컵        밀가루     버터     소금 약간 후추 약간 소주 약간,Japanese
154, 양배추    개 숙주  봉지 청양고추  개 대파    대 다진마늘  작은술 김가루 조금,Japanese
155, 소금  꼬집 통후추  바퀴 후추가루 가능  숙주나물    봉 통깨  숟가락 물  숟가락 감자전분  숟가락,Japanese
156, 도미 무 다시마 대파 생강,Japanese
157, 계란  개 다시마,Japanese
158, 쇠고기 샤브샤브용       새송이버섯 적당량 표고버섯 적당량 느타리버섯 적당량 팽이버섯 적당량 양파    개 대파  대 배추    장 청경채 적당량 유부 무양념   장 우엉  뿌리 곤약 적당량 다시마  조각 멸치또는 디포리        마리 가다랑어포 가쓰오브시      정종 청하나소주가능    ,Japanese
159, 양파 소   개 당근    개 버터  큰술 치킨스톡  스푼 물      ,Japanese
160, 계란  개 밥  공기 쪽파 약간 물  큰술 양파    개,Japanese
161, 진간장  컵 물  컵 생강  소주컵 가스오부시  컵 설탕  컵,Japanese
162, 소고기목심      양파  개 대파 약간 밥  인분,Japanese
163,,Japanese
164, 양파    개      가쓰오부시  줌 다시마 작은 것  장 달걀  개 실파  뿌리 팽이버섯    ,Japanese
165, 닭다리살      달걀  개 다진마늘       다진생강이나 생강가루 약간 간장     소금 약간 후춧가루 약간 전분가루     튀김기름 적당량,Japanese
166, 식빵  장 체다치즈  장 양배추  장 당근 조금 머스터드소스  ,Japanese
167,,Japanese
168, 당근    토막 무      토막 연근      토막 미림  큰술,Japanese
169, 달걀  개 우유  스푼 소금 약간 후추 약간 버터    큰술 밥  공기 양파    개 호박    개 당근    개 대파      개 베이컨 약간,Japanese
170, 간장       물       생강가루  티스푼 다시마  장 맛술 조금 설탕 조금,Japanese
171, 밥  공기 치킨 먹을만큼 계란  개 양파 조금 대파 조금,Japanese
